Price,Description,Location,Area,No_rooms,No_bathrooms,City,Category,Price/m2
255000,"SHESIM APARTAMENT 2+1 PER BIZNES, NE VASIL SHANTO",,102.0,2,1,Tirana,Sale,2500.0
55250,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,65.0,1,1,Durrës,Sale,850.0
58650,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,69.0,1,1,Durrës,Sale,850.0
52700,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,62.0,1,1,Durrës,Sale,850.0
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,68.0,1,1,Durrës,Sale,850.0
84000,Shesim apartament 2+1 ne lagjen 1,,105.0,2,1,Korçë,Sale,800.0
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,68.0,1,1,Durrës,Sale,850.0
1300,VILE 3KATESHE + TRUALL NE PICALLE.,Picalle,2100.0,3,3,Tirana,Rent,0.6190476190476191
130000,"SHESIM APARTAMENT 2+1 PER BIZNES, MATERNITETI I RI",,79.0,2,1,Tirana,Sale,1645.5696202531647
750,"DISCOUNT!!!! APARTMENT FOR RENT 3+1+2, AT THE ENTRANCE OF AMERICAN VILLAS, TIRANA!",,162.0,3,2,Tirana,Rent,4.62962962962963
88920,"SHITET APARTAMENT 2+1 KATI 1,PRANE KINEMA MILLENIUM",,89.0,2,1,Shkodër,Sale,999.1011235955057
100000,"SHITET APARTAMENT , 3+1+2 PRANE STADIUMIT SHKODER .",,175.0,3,2,Shkodër,Sale,571.4285714285714
95000,APARTMENT FOR SALE 2+1+2 NEAR FUSHA E RERES!,,125.0,2,2,Durrës,Sale,760.0
68000,SHESIM APARTAMENT 2+1+2 TE KOMPLEKSI TID GOLEM!,Golem,105.0,2,2,Durrës,Sale,647.6190476190476
85000,Shitet 2+1 i pabanuar,plazh 13,103.0,2,1,Durrës,Sale,825.242718446602
122500,Shitet Apartament 1+1 ne Vasil Shanto tek ish UET,,77.0,1,1,Tirana,Sale,1590.909090909091
350000,"SHESIM PENTHOUSE LUKSOZ 3+1+2+POST PARKIMI, SPITALI AMERIKAN 3",,300.0,3,2,Tirana,Sale,1166.6666666666667
120000,SHESIM APARTAMENT 2+1 PRANE PAZARIT TE RI,"Zyrat e Punës, Pazari i Ri",78.0,2,1,Tirana,Sale,1538.4615384615386
60350,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,71.0,1,1,Durrës,Sale,850.0
56100,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,66.0,1,1,Durrës,Sale,850.0
70550,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,83.0,2,1,Durrës,Sale,850.0
71688,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,90.0,2,1,Durrës,Sale,796.5333333333333
67860,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,78.0,2,1,Durrës,Sale,870.0
55250,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,65.0,1,1,Durrës,Sale,850.0
50000,SHITET APARTAMENT 1+1 TEK MALI I ROBIT !,,61.0,1,1,Durrës,Sale,819.672131147541
58650,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,69.0,1,1,Durrës,Sale,850.0
63750,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,62.0,1,1,Durrës,Sale,1028.225806451613
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,68.0,1,1,Durrës,Sale,850.0
70550,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,83.0,2,1,Durrës,Sale,850.0
51000,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,60.0,1,1,Durrës,Sale,850.0
145000,"SHITET SUPER APARTAMENT 2+1+2 ,KATI 3 ,PRANE JUMBOS SHKODER",,242.0,2,2,Shkodër,Sale,599.1735537190083
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,68.0,1,1,Durrës,Sale,850.0
60350,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,71.0,1,1,Durrës,Sale,850.0
56100,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,66.0,1,1,Durrës,Sale,850.0
70550,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,83.0,2,1,Durrës,Sale,850.0
76500,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,90.0,2,1,Durrës,Sale,850.0
66300,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,78.0,2,1,Durrës,Sale,850.0
55250,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,65.0,1,1,Durrës,Sale,850.0
68000,2+1 APARTMENT FOR SALE IN GOLEM,Golem,115.0,2,1,Durrës,Sale,591.304347826087
70000,We are selling a 1+1 apartment with sea view in Sarande,,67.0,1,1,Sarandë,Sale,1044.7761194029852
53695,We are selling a 1+1 apartment with a view in Sarande,,63.0,1,1,Sarandë,Sale,852.3015873015873
330000,APARTAMENT 2+1+2 PER SHITJE NE BLLOK,,110.0,2,2,Tirana,Sale,3000.0
58650,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,69.0,1,1,Durrës,Sale,850.0
52700,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,62.0,1,1,Durrës,Sale,850.0
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,,68.0,1,1,Durrës,Sale,850.0
113800,"2+1 APARTMENT FOR SALE, MAY 5, TIRANA!",,103.0,2,2,Tirana,Sale,1104.8543689320388
70550,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,83.0,2,1,Durrës,Sale,850.0
51000,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,60.0,1,1,Durrës,Sale,850.0
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,68.0,1,1,Durrës,Sale,850.0
118900,"2+1 APARTMENT FOR SALE, OPPOSITE KLAN TV, PORCELAIN!",,106.0,2,2,Tirana,Sale,1121.698113207547
57800,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,,68.0,1,1,Durrës,Sale,850.0
133200,"2+1 APARTMENT FOR SALE, OPPOSITE KLAN TV, PORCELAIN!",,118.0,2,2,Tirana,Sale,1128.8135593220338
112300,"2+1 APARTMENT FOR SALE, OPPOSITE KLAN TV, PORCELAIN!",,100.0,2,2,Tirana,Sale,1123.0
123300,"2+1 APARTMENT FOR SALE, OPPOSITE KLAN TV, PORCELAIN!",,110.0,2,2,Tirana,Sale,1120.909090909091
56100,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,,66.0,1,1,Durrës,Sale,850.0
70550,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,83.0,2,1,Durrës,Sale,850.0
300,APARTMENT FOR RENT 1+1 ON THE BEACH!,,59.0,1,1,Durrës,Rent,5.084745762711864
76500,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,90.0,2,1,Durrës,Sale,850.0
76500,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,Golem,90.0,2,1,Durrës,Sale,850.0
125000,"SHITET APARTAMENT 3+1+2+DEPO, MISTO MAME !",Besim Alla,131.0,3,2,Tirana,Sale,954.1984732824427
66300,FILLUAN SHITJET NE GOLEM ! MUNDESI PAGESE ME KESTE !,Golem,78.0,2,1,Durrës,Sale,850.0
55250,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,Golem,65.0,1,1,Durrës,Sale,850.0
105650,1+1 apartment for sale Kodra e Diellit Residence 1!,Rezidenca Kodra e Diellit 1,78.0,1,1,Tirana,Sale,1354.4871794871794
168000,SHITET PAPAFINGO 2+1+2 TEK MALI I ROBIT !,Mali i Robit,310.0,2,2,Durrës,Sale,541.9354838709677
36550,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE,Golem,43.0,1,1,Durrës,Sale,850.0
45900,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,Golem,54.0,1,1,Durrës,Sale,850.0
35700,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE,Golem,42.0,1,1,Durrës,Sale,850.0
45900,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,Golem,54.0,1,1,Durrës,Sale,850.0
127300,SHESIM APARTAMENT 2+1+2 TEK AURA CENTER.,,121.0,2,2,Tirana,Sale,1052.0661157024792
126000,"2+1 APARTMENT FOR SALE, DRITAN HOXHA STREET, TIRANA!",,93.0,2,2,Tirana,Sale,1354.8387096774193
177000,"APARTMENT 3+1, FOR SALE, RUGA DRITAN HOXHA, TIRANA!",,131.0,3,2,Tirana,Sale,1351.145038167939
143500,"1+1 APARTMENT FOR SALE, DRITAN HOXHA STREET, TIRANA!",,106.0,1,1,Tirana,Sale,1353.7735849056603
110500,"APARTMENT 2+1, FOR SALE, NEW RING, TIRANA!",,130.0,2,2,Tirana,Sale,850.0
43350,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,Golem,51.0,1,1,Durrës,Sale,850.0
50210,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,,59.0,1,1,Durrës,Sale,851.0169491525423
51850,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,,61.0,1,1,Durrës,Sale,850.0
49300,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE!,,58.0,1,1,Durrës,Sale,850.0
62050,FILLUAN SHITJET NE PALLATIN NE RRUGEN E GJUZEVE,,73.0,2,1,Durrës,Sale,850.0
90000,SHESIM APARTAMENT 1+1+2 TE MALI I ROBIT!,Mali i Robit,80.0,2,2,Durrës,Sale,1125.0
150000,"SHITET APARTAMENT 2+1 KATI 0 I PABANUAR ME PARE, NE KOMPLEKSIN ""MAREA ""","Qerret ""MAREA""",236.0,2,2,Durrës,Sale,635.5932203389831
260000,"SHITET APARTAMENT 2+1 KATI 0, I MOBILUAR NE DETAJE ,NE KOMPLEKSIN ""MAREA "" QERRET!","Qerret, kompleksi Marea",236.0,2,2,Durrës,Sale,1101.6949152542372
86000,Shesim Apartament Te Rruga Dibres,,54.0,1,1,Tirana,Sale,1592.5925925925926
40000,SHITET APARTAMENT 2+1 NE KAMEZ !!!,,60.0,2,1,Tirana,Sale,666.6666666666666
171000,"SHESIM APARTAMENT 2+1+2 + POST PARKIMI, RRUGA JORDAN MISJA !",,119.0,2,2,Tirana,Sale,1436.9747899159663
188500,SHESIM APARTAMENT 3+2+2 NE ALI DEM !!!,,157.0,3,2,Tirana,Sale,1200.6369426751592
100000,"SHITET SUPER APARTAMENT 2+1+2,GOLEM !",Golem,113.0,2,1,Durrës,Sale,884.9557522123894
92000,Shesim apartament 2+1 ne lagjen 1,,115.0,2,1,Korçë,Sale,800.0
350,JEPET APARTAMENT ME QIRA 1+1 TEK SHKEMBI I KAVAJES !,Shkembi i Kavajes,67.0,1,1,Durrës,Rent,5.223880597014926
252000,"SHITET APARTAMENT 3+1, KOMUNA E PARISIT",,140.0,3,2,Tirana,Sale,1800.0
95000,SHITET SUPER APARTAMENT 1+1 I INVESTUAR TE RRUGA E DIBRES !,,53.0,1,1,Tirana,Sale,1792.4528301886792
140000,Shitet Apartament 2+1 prane Bulevardit te Ri !,Rruga Siri Kodra,102.0,2,2,Tirana,Sale,1372.549019607843
400,APARTMENT FOR RENT IN LUNGOMARE,,93.0,2,1,Vlorë,Rent,4.301075268817204
175370,SHITET APARTAMENT 2+1 ME TARRACE NE KOMPLEKSIN OLIVE PARK RESIDENCE,,200.0,2,1,Tirana,Sale,876.85
162500,SHITET APARTAMENT 2+1+2 NE KOMPLEKSIN OLIVE PARK RESIDENCE,,125.0,2,2,Tirana,Sale,1300.0
221000,SHITET APARTAMENT 2+1+2 ME TARRACE NE KOMPLEKSIN OLIVE PARK RESIDENCE,,234.0,2,2,Tirana,Sale,944.4444444444445
162500,SHITET APARTAMENT 2+1+2 NE KOMPLEKSIN OLIVE PARK RESIDENCE,,125.0,2,2,Tirana,Sale,1300.0
210000,"SHITET APARTAMENT LUKSOZ + POST PARKIMI, KOMPLEKSI GREEN CITY",,112.0,2,2,Tirana,Sale,1875.0
158995,SHITET APARTAMENT 2+1 ME OBORRE NE KOMPLEKSIN OLIVE PARK RESIDENCE,,183.0,2,1,Tirana,Sale,868.8251366120219
224000,Shesim apartament te Rr Kosovareve.,Rruga e Kosovareve.,112.0,2,2,Tirana,Sale,2000.0
73000,APARTAMENT 1+1 PER SHITJE NE DON BOSKO,,56.0,1,1,Tirana,Sale,1303.5714285714287
450000,"Shitet Penthouse tek Teleferiku, ne Fresk",,450.0,4,3,Tirana,Sale,1000.0
109000,"SHITET 2+1 ME PAMJE DETI, GOLEM !",Golem,80.0,2,1,Durrës,Sale,1362.5
79000,"SHITET 1+1 ME PAMJE DETI ,GOLEM !",Golem,59.0,1,1,Durrës,Sale,1338.9830508474577
226000,"Apartment 2+1+2 for sale near Golden Park, Rruga e Elbasani",,115.0,2,2,Tirana,Sale,1965.2173913043478
110000,"2+1 UJI I FTOHTE, VLORE","Rruga Uji i Ftohte, Vlorë",105.0,2,1,Vlorë,Sale,1047.6190476190477
190000,3+1+2 TEK SHKOLLA E KUQE,"Rruga Riza Cerova, Tiranë",145.0,3,2,Tirana,Sale,1310.344827586207
140000,APARTMENT FOR SALE 2+1+ PARKING POST BUZE RR. DRITAN HOXHA!,Rr. Dritan Hoxha,112.0,2,1,Tirana,Sale,1250.0
38000,SHITET GARZONIERE NE GOLEM,Golem,43.0,1,1,Durrës,Sale,883.7209302325581
155000,SHESIM APARTAMENT 2+1 TEK PIAZZA,,85.0,2,1,Tirana,Sale,1823.5294117647059
1500,JEPET ME QIRA 2+1 TEK AQUAMARINE RESIDENCE,Kompleksi Aquamarine.,116.0,2,2,Vlorë,Rent,12.931034482758621
87500,"SHESIM APARTAMENT 1+1, RRUGA 5 MAJI",,70.0,1,1,Tirana,Sale,1250.0
95000,"SHESIM APARTAMENT 1+1, RRUGA 5 MAJI",,76.0,1,1,Tirana,Sale,1250.0
75000,SHITET APARTAMENT 3+1+2 NE ZONEN E RUSIT,,135.0,3,2,Shkodër,Sale,555.5555555555555
80000,"For sale, Apartment 1+1, Brylli, Tirana.",Brryli,53.0,2,1,Tirana,Sale,1509.433962264151
152520,1+1 apartment for sale in the most prestigious residence in Sarande.,Rruga Idriz Alidhima,93.0,1,1,Sarandë,Sale,1640.0
144320,1+1 apartment for sale in the most prestigious residence in Sarande.,,88.0,1,1,Sarandë,Sale,1640.0
149240,1+1 apartment for sale in the most prestigious residence in Sarande.,,91.0,1,1,Sarandë,Sale,1640.0
181192,1+1 apartment for sale in the most prestigious residence in Sarande.,,116.0,2,1,Sarandë,Sale,1562.0
202496,2+1 apartment for sale in the most prestigious residence in Sarande,,112.0,2,1,Sarandë,Sale,1808.0
143704,1+1 apartment for sale in the most prestigious residence in Sarande.,,92.0,1,1,Sarandë,Sale,1562.0
67000,SHITET APARTAMENT 2+1 PRANE SHKEMBIT TE KAVAJES,,113.0,2,1,Durrës,Sale,592.9203539823009
170000,APARTAMENT 3+1+3+TARRACE TEK SHKEMBI I KAVAJES,,188.0,3,3,Durrës,Sale,904.2553191489362
200000,SHESIM PAPAFINGO NE FRESK + POST PARKIMI !,,222.0,3,2,Tirana,Sale,900.9009009009009
83000,SHITET APARTAMENT 2+1 NE VLORE!,,62.0,2,1,Vlorë,Sale,1338.7096774193549
50000,SHESIM APARTAMENT 2+1 TE SHKEMBI I KAVAJES!,,84.0,2,1,Durrës,Sale,595.2380952380952
127500,"SHESIM APARTAMENT 2+1+2, RRUGA 5 MAJI",,102.0,2,2,Tirana,Sale,1250.0
118712,1+1 apartment for sale in the most prestigious residence in Sarande,,76.0,1,1,Sarandë,Sale,1562.0
199000,Shesim apartament te Ish Blloku.,Rruga Sami Frasheri,125.0,3,1,Tirana,Sale,1592.0
185320,Apartments for sale in the most prestigious residence in Sarande.,,113.0,2,1,Sarandë,Sale,1640.0
100000,"SHITET APARTAMENT ME PAMJE DETI 2+1+2 , PRANE KAMELIA !",Shkembi Kavajes,160.0,2,2,Durrës,Sale,625.0
380,Jepet me qira Apartament 2+1+2,,111.0,2,2,Tirana,Rent,3.4234234234234235
50000,SHESIM APARTAMENT 2+1 TE SHKEMBI I KAVAJES,,84.0,2,1,Durrës,Sale,595.2380952380952
100000,SHESIM APARTAMENT 3+1 TE NJE GODINE PRIVATE NE KOMBINAT,,140.0,3,1,Tirana,Sale,714.2857142857143
240000,SHESIM VILE NE KOMBINAT !,,190.0,4,2,Tirana,Sale,1263.157894736842
85500,"SHESIM APARTAMENT TEK PALLATI ME I RI ""DIAMAND"" PRANE MEDRESES, BUZE RRUGES SE DIBRES",,57.0,1,1,Tirana,Sale,1500.0
79600,"SHITET APARTAMENT 1+1 TEK MEDRESEJA, BUZE RRUGE PALLAT I 2022",,57.0,1,1,Tirana,Sale,1396.4912280701753
121000,SHESIM APARTAMENT 1+1 BUZE RRUGE TEK MEDRESEJA PALLAT I 2022,,86.0,1,1,Tirana,Sale,1406.9767441860465
121000,"SHESIM APARTAMENT 1+1 TEK MEDRESEJA ,BUZE RRUGE,PALLAT I 2022",,86.0,1,1,Tirana,Sale,1406.9767441860465
128000,"SHESIM APARTAMENT TEK MEDRESEJA 1+1, NDERTTIM I 2022",,91.0,1,1,Tirana,Sale,1406.5934065934066
148300,"SHESIM APARTAMENT 2+1 TEK MEDRESEJA, NDERTIM I 2022",,106.0,2,1,Tirana,Sale,1399.0566037735848
148600,"APARTAMENT 2+1 NE SHITJE TEK MEDRESEJA
PALLATI I 2022",,106.0,2,1,Tirana,Sale,1401.8867924528302
164200,"SHESIM APARTAMENT 2+1 TEK MEDRESEJA, PALLAT I RI, NDERTIM I 2022",,117.0,2,2,Tirana,Sale,1403.4188034188035
164300,"SHESIM APARTAMENT 2+1 TEK MEDRESEJA, NDERTIM CILESOR I 2022",,117.0,2,2,Tirana,Sale,1404.2735042735044
170000,"SHESIM APARTAMENT 2+1 TEK MEDRESEJA, NDERTIM I 2022",,121.0,2,2,Tirana,Sale,1404.9586776859503
46000,"Shitet 1+1 tek ""Mali i Robit""",,72.0,1,1,Durrës,Sale,638.8888888888889
700,Japim me qira zyre/apartamet tek Zogu i Zi!,,84.0,2,1,Tirana,Rent,8.333333333333334
100000,3+1+1 APARTMENT FOR SALE IN PISHA BUTA IN GOLEM!,,150.0,3,1,Durrës,Sale,666.6666666666666
800,JEPET ME QIRA APARTAMENT 3+1+2 NE RRUGEN E KAVAJES !!,Tirane,150.0,3,2,Tirana,Rent,5.333333333333333
140000,SHITET APARTAMENT 2+1 NE RRUGEN QEMAL STAFA,,86.0,2,1,Tirana,Sale,1627.906976744186
350,1+1 apartment for rent in Sarande with sea view.,,73.0,1,1,Sarandë,Rent,4.794520547945205
67850,"Apartment with a view of the sea, in Sarande!!",Sarande,73.0,1,1,Sarandë,Sale,929.4520547945206
250000,Shitet duplex ne Shengjin me pamje nga deti !,Shengjin,250.0,3,2,Shëngjin,Sale,1000.0
1000,"2+1 APARTMENT FOR RENT WITH SEA VIEW, TE VOLLGA!",Vollga Durres,146.0,2,2,Durrës,Rent,6.8493150684931505
380,JEPET ME QIRA APARTAMENT 2+1 NE DURRES!,Lagja nr 6,97.0,2,1,Durrës,Rent,3.917525773195876
270500,"PENTHOUSE PER SHITJE TEK "" ISH FUSHA E AVIACIONIT "" !",,272.0,3,3,Tirana,Sale,994.4852941176471
112000,"1+1 APARTMENT FOR SALE, NEW BULEVARD, TIRANA!",,80.0,1,1,Tirana,Sale,1400.0
440,JEPET ME QIRA APARTAMENT 1+1 + post parkimi TEK PAZARI I RI!!,,65.0,1,1,Tirana,Rent,6.769230769230769
157000,SHITET APARTAMENT 2+1+2 NE RRUGEN JORDAN MISJA,,108.0,2,2,Tirana,Sale,1453.7037037037037
35000,SHITET APARTAMENT 1+1 TEK MALI I ROBIT,Mali i Robit,62.0,1,1,Durrës,Sale,564.516129032258
242000,3+1+2 apartment for sale with Halili Complex Parking Post!,Kompleksi Halili,166.0,3,2,Tirana,Sale,1457.8313253012047
74000,SHITET APARTAMENT 3+1+2 NE SHKOZET!,Shkozet,124.0,3,2,Durrës,Sale,596.7741935483871
55000,"SHESIM APARTAMENT 1+1, GOLEM",Golem,55.0,1,1,Durrës,Sale,1000.0
160000,Apartment 3+1+2+Parking spot for sale in Sarande!,Rruga Butrint,176.0,3,2,Sarandë,Sale,909.0909090909091
450,Jepet me qera 2+1 ne plazh,"prane hotel ""Palace""",125.0,2,1,Durrës,Rent,3.6
190000,Shitet Apartament 2+1+2 ne Qender prane 9-katesheve,,113.0,2,2,Tirana,Sale,1681.41592920354
195000,Apartment for sale near Lake Farka!,,151.0,3,2,Tirana,Sale,1291.390728476821
260000,2+1 Apartment and Unit at Vilat Selite for sale,,196.0,2,1,Tirana,Sale,1326.530612244898
700,APARTAMENT 2+1 TE RRUGA E BARRIKADAVE PER QIRA,"Rruga e Barrikadave , 9 kateshet , Qender",94.0,2,2,Tirana,Rent,7.446808510638298
350,JEPET APARTAMENT ME QIRA 1+1 TEK SHKEMBI I KAVAJES,,51.0,1,1,Durrës,Rent,6.862745098039215
800,TEK ZOGU I ZI APARTAMENT PER QIRA 3+1+2 +GARAZHD ME 2 POSTE PARKIMI,,145.0,3,2,Tirana,Rent,5.517241379310345
200000,SHITET APARTAMENT NE DURRES 3+1+2+VERANDE!,Rruga M.Muco,177.0,3,2,Durrës,Sale,1129.9435028248588
160000,"SHESIM APARTAMENT 2+1+NJESI, RRUGA 4 DESHMORET",Rruga 4 Dëshmorët,108.0,2,1,Tirana,Sale,1481.4814814814815
83000,SHITET APARTAMENT 3+1+2 NE SHKOZET !,,145.0,2,2,Durrës,Sale,572.4137931034483
80000,SHITET APARTAMENT PRANE KAZAZIT!,,80.0,1,1,Durrës,Sale,1000.0
1300,Apartment for rent 3+1+2 in the center of Tirana!,Rruga Qemal Stafa,157.0,3,2,Tirana,Rent,8.280254777070065
235000,SHITET APARTAMENT 2+1 ME OBORR NE RESIDENCEN SAN PIETRO!,Gjiri i Lalzit San Pietro,102.0,2,1,Durrës,Sale,2303.921568627451
85000,"SHITET APARTAMENT 1+1 PRANE ""SHKOLLES 2 GJELAT""!","Prane Shkolles "" 2 Gjelat""",93.0,2,1,Durrës,Sale,913.9784946236559
60000,SHITET PAPAFINGO 2+1 NE GOLEM TEK PISHAT E BUTA !,Pishat e buta,249.0,2,1,Durrës,Sale,240.96385542168676
165000,Apartments-Attic 2+1 Hill of the Sun for sale!,,115.0,2,1,Tirana,Sale,1434.7826086956522
200000,"PERBALLE KOMPLEKSIT DELIJORGJI , SHITET APARTAMENT 3+1",Kompleksi Delijorgji,135.0,3,2,Tirana,Sale,1481.4814814814815
100800,SHITEN 6 APARTAMENTE 1+1 TEK RIVERSIDE RESIDENCE TIRANA,,84.0,1,1,Tirana,Sale,1200.0
95000,SHITET APARTAMENT 3+1+2 TUALETE PRANE PALLATIT ME SHIGJETA !!!,,93.0,3,2,Tirana,Sale,1021.505376344086
700,Apartament 2+1 per Qera,Rr. Abdyl Frasheri,106.0,2,1,Tirana,Rent,6.60377358490566
108000,SHESIM APARTAMENT 2+1+VERANDE NE YZBERISH!,,167.0,2,1,Tirana,Sale,646.7065868263473
93000,"SHITET APARTAMENT 2+1+2 TEK LAGJIA NR.8, AFER SHKOLLES ""EFTALI KOÇI""!",,128.0,2,2,Durrës,Sale,726.5625
128000,Super apartament per shitje ne Rradhime,,77.0,1,1,Vlorë,Sale,1662.3376623376623
120000,"Apartment 2+1+2 for sale in Laprake, AURA COMPLEX",,104.0,2,1,Tirana,Sale,1153.8461538461538
126000,"Apartment 3+1+2 for sale, at Casa Italia",,126.0,3,2,Tirana,Sale,1000.0
98000,GARSONIERE E PERSHTATUR LEHTESISHT NE 1+1 TEK TURQUOZE MARINA!,Hamallaj,59.0,1,1,Durrës,Sale,1661.0169491525423
144000,Shitet Apartament 2+1+2 Tek Kodra e Diellit 2!,Kodra e Diellit 2,113.0,2,2,Tirana,Sale,1274.3362831858408
259000,"ALI DEM, SHITET 2+1+2 ME VERANDE",,397.0,2,2,Tirana,Sale,652.3929471032745
120000,"SHITET. SUPER APARTAMENT 3+1+2, PARRUCE .",,145.0,3,2,Shkodër,Sale,827.5862068965517
450,"KODRA E DIELLIT, JEPET ME QIRA APARTAMENT 2+1",Prane Eleonores,107.0,2,1,Tirana,Rent,4.205607476635514
250,"JEPET APARTAMENT ME QERA 1+1 TE ILIRIA, DURRES",,65.0,1,1,Durrës,Rent,3.8461538461538463
62500,SHITET GARSONIERE NE QERRET,Qerret,48.0,1,1,Durrës,Sale,1302.0833333333333
86000,SHITET APARTAMENT 1+1 NE QERRET,Qerret,66.0,1,1,Durrës,Sale,1303.030303030303
55000,2+1 APARTMENT FOR SALE IN ORIKUM,,83.0,2,1,Vlorë,Sale,662.6506024096385
86304,Apartments for sale in the most prestigious residence in Sarande.,Rruga Idriz Alidhima,58.0,1,1,Sarandë,Sale,1488.0
153264,Apartments for sale in the most prestigious residence in Sarande.,,103.0,2,1,Sarandë,Sale,1488.0
40000,SHITET APARTAMENT 1+1 NE PLAZH!,,50.0,1,1,Durrës,Sale,800.0
90000,SHITET APARTAMENTI 1+1 NE PLAZH !,,132.0,1,1,Durrës,Sale,681.8181818181819
47200,SHITET APARTAMET 1+1 ME PAMJE NE MALI NE SHENGJIN,,59.0,1,1,Shëngjin,Sale,800.0
241200,Shesim Apartament 3+1+2 te Ambasada Amerikane !,,150.0,3,1,Tirana,Sale,1608.0
47200,SHITET APARTAMET 1+1 ME PAMJE NE MALI NE SHENGJIN,,59.0,1,1,Shëngjin,Sale,800.0
52000,SHITET APARTAMET 1+1 ME PAMJE NE MALI NE SHENGJIN,,65.0,1,1,Shëngjin,Sale,800.0
60000,SHITET APARTAMET 1+1 ME PAMJE NE MALI NE SHENGJIN,,75.0,1,1,Shëngjin,Sale,800.0
55000,Shesim apartament 2+1 ne lagjen 14,,110.0,2,1,Korçë,Sale,500.0
75000,SHITET APARTAMENT 1+1 PRANE MURRIZIT!,"Golem, prane Murrizit",68.0,1,1,Durrës,Sale,1102.9411764705883
78500,SHITET APARTAMENT 1+1 PRANE MURRIZIT!,"Golem, prane Murrizit",71.0,1,1,Durrës,Sale,1105.6338028169014
80000,SHITET APARTAMENT 1+1 ME VERANDE PRANE MURRIZIT!,"Golem, prane Murrizit",93.0,1,1,Durrës,Sale,860.2150537634409
91000,SHITET APARTAMENT 1+1 ME VERANDE PRANE MURRIZIT!,"Golem, prane Murrizit",89.0,1,1,Durrës,Sale,1022.4719101123595
360500,SHITET PAPAFINGO 3+1+3 ME PAMJE DETI NE GOLEM,,114.0,3,3,Durrës,Sale,3162.280701754386
78000,SHITET APARTAMET 2+1 ME PAMJE NE DETI NE SHENGJIN,,98.0,2,1,Shëngjin,Sale,795.9183673469388
350,JEPET APARTAMENT ME QIRA NE HEKURUDHA PLAZH DURRES!,,65.0,1,1,Durrës,Rent,5.384615384615385
